MUNICIPALITY,CODE,YEAR,MONTH,HEIGHT,DIAMETRE,TOWNHALL,BASALAN,FIREFIGHTERS,DESTROYED,INDESTRUCTIBLE,PENDING,WOODLAND,CONSTRUCTION,BEEHIVES,AKTINIDIA (KIWI),BLUEBERRIES,RASPBERRIES,FRUIT TREES,APPLE TREES,PEAR TREES,TXAKOLI VINEYARD
ERMUA,48034,2019,6,1.0,6.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ERMUA,48034,2019,8,7.0,27.5,0,4,0,4,0,0,0,4,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
ERMUA,48034,2019,9,2.0,30.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ERMUA,48034,2019,11,30.0,57.5,3,0,1,3,1,0,3,1,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
ERMUA,48034,2019,12,5.0,17.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ERRIGOITI,48079,2018,1,5.0,5.0,0,1,0,1,0,0,1,0,0.0,2.0,0.0,0.0,19.0,3.0,0.0,11.0
ERRIGOITI,48079,2018,2,8.0,25.0,0,2,0,2,0,0,0,2,0.0,4.0,0.0,0.0,38.0,6.0,0.0,22.0
ERRIGOITI,48079,2018,6,11.0,30.33333333333333,0,3,0,2,1,0,0,3,0.0,6.0,0.0,0.0,57.0,9.0,0.0,33.0
ERRIGOITI,48079,2018,8,5.0,25.0,0,2,0,2,0,0,0,2,0.0,4.0,0.0,0.0,38.0,6.0,0.0,22.0
ERRIGOITI,48079,2018,9,7.0,31.66666666666667,0,3,0,3,0,0,0,3,0.0,6.0,0.0,0.0,57.0,9.0,0.0,33.0
ERRIGOITI,48079,2019,2,5.0,30.0,0,1,0,1,0,0,0,1,0.0,2.0,0.0,0.0,19.0,3.0,0.0,11.0
ERRIGOITI,48079,2019,3,7.0,45.0,0,0,1,1,0,0,1,0,0.0,2.0,0.0,0.0,19.0,3.0,0.0,11.0
ERRIGOITI,48079,2019,6,15.0,100.0,0,1,0,1,0,0,1,0,0.0,2.0,0.0,0.0,19.0,3.0,0.0,11.0
ERRIGOITI,48079,2019,8,6.0,20.0,0,1,0,1,0,0,0,1,0.0,2.0,0.0,0.0,19.0,3.0,0.0,11.0
ETXEBARRI,48029,2018,1,1.0,1.0,0,1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ETXEBARRI,48029,2018,3,3.0,15.0,0,2,0,2,0,0,2,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ETXEBARRI,48029,2018,5,20.0,40.0,0,2,1,3,0,0,0,3,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ETXEBARRI,48029,2018,6,10.0,10.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ETXEBARRI,48029,2018,7,13.0,40.0,0,1,1,2,0,0,0,2,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ETXEBARRI,48029,2018,8,8.0,40.0,0,3,0,3,0,0,2,1,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ETXEBARRI,48029,2018,9,6.333333333333332,12.666666666666664,0,2,4,6,0,0,4,2,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
ETXEBARRI,48029,2018,10,1.0,6.0,0,2,0,2,0,0,1,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ETXEBARRI,48029,2019,4,15.0,45.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ETXEBARRI,48029,2019,5,3.333333333333333,30.0,0,3,0,3,0,0,0,3,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ETXEBARRI,48029,2019,6,8.5,40.0,0,2,0,2,0,0,1,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ETXEBARRI,48029,2019,8,7.666666666666668,7.333333333333332,0,3,0,2,1,0,2,1,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ETXEBARRI,48029,2019,9,20.0,20.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ETXEBARRI,48029,2019,10,11.0,45.0,0,2,0,2,0,0,1,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ETXEBARRI,48029,2019,11,3.0,10.0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ETXEBARRIA,48030,2018,1,14.0,30.0,0,1,1,2,0,0,0,2,0.0,2.0,0.0,0.0,46.0,16.0,0.0,0.0
ETXEBARRIA,48030,2018,3,6.0,15.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,23.0,8.0,0.0,0.0
ETXEBARRIA,48030,2018,5,1.0,20.0,0,0,1,0,1,0,0,1,0.0,1.0,0.0,0.0,23.0,8.0,0.0,0.0
ETXEBARRIA,48030,2018,6,20.0,31.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,23.0,8.0,0.0,0.0
ETXEBARRIA,48030,2018,7,6.333333333333332,30.0,0,3,0,3,0,0,1,2,0.0,3.0,0.0,0.0,69.0,24.0,0.0,0.0
ETXEBARRIA,48030,2018,8,10.0,40.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,23.0,8.0,0.0,0.0
ETXEBARRIA,48030,2018,9,9.0,40.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,23.0,8.0,0.0,0.0
ETXEBARRIA,48030,2018,10,7.333333333333332,15.0,0,1,2,3,0,0,1,2,0.0,3.0,0.0,0.0,69.0,24.0,0.0,0.0
ETXEBARRIA,48030,2018,11,2.0,30.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,23.0,8.0,0.0,0.0
ETXEBARRIA,48030,2018,12,0.0,10.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,23.0,8.0,0.0,0.0
ETXEBARRIA,48030,2019,1,3.0,147.5,0,2,0,2,0,0,1,1,0.0,2.0,0.0,0.0,46.0,16.0,0.0,0.0
ETXEBARRIA,48030,2019,8,12.0,255.0,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,23.0,8.0,0.0,0.0
ETXEBARRIA,48030,2019,9,9.0,200.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,23.0,8.0,0.0,0.0
ETXEBARRIA,48030,2019,10,5.0,58.0,0,2,0,2,0,0,1,1,0.0,2.0,0.0,0.0,46.0,16.0,0.0,0.0
ETXEBARRIA,48030,2019,11,5.0,40.0,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,23.0,8.0,0.0,0.0
ETXEBARRIA,48030,2019,12,3.0,30.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,23.0,8.0,0.0,0.0
FORUA,48906,2018,1,4.0,30.0,0,1,0,1,0,0,0,1,0.0,10.0,1.0,0.0,12.0,2.0,0.0,0.0
FORUA,48906,2018,4,17.5,87.5,0,4,0,4,0,0,1,3,0.0,40.0,4.0,0.0,48.0,8.0,0.0,0.0
FORUA,48906,2018,6,11.666666666666664,23.33333333333333,0,3,0,3,0,0,0,3,0.0,30.0,3.0,0.0,36.0,6.0,0.0,0.0
FORUA,48906,2018,7,25.5,30.0,0,2,0,2,0,0,0,2,0.0,20.0,2.0,0.0,24.0,4.0,0.0,0.0
FORUA,48906,2018,8,3.0,27.0,0,3,0,3,0,0,1,2,0.0,30.0,3.0,0.0,36.0,6.0,0.0,0.0
FORUA,48906,2018,9,7.2857142857142865,30.0,0,7,0,6,1,0,3,4,0.0,70.0,7.0,0.0,84.0,14.0,0.0,0.0
FORUA,48906,2018,10,13.5,15.0,0,2,0,2,0,0,2,0,0.0,20.0,2.0,0.0,24.0,4.0,0.0,0.0
FORUA,48906,2018,11,2.0,10.0,0,2,0,2,0,0,2,0,0.0,20.0,2.0,0.0,24.0,4.0,0.0,0.0
FORUA,48906,2018,12,2.0,5.0,0,1,0,1,0,0,1,0,0.0,10.0,1.0,0.0,12.0,2.0,0.0,0.0
FORUA,48906,2019,2,8.0,40.0,0,1,0,1,0,0,1,0,0.0,10.0,1.0,0.0,12.0,2.0,0.0,0.0
FORUA,48906,2019,7,2.0,13.0,0,1,0,1,0,0,0,1,0.0,10.0,1.0,0.0,12.0,2.0,0.0,0.0
FORUA,48906,2019,9,1.0,10.0,0,1,0,1,0,0,1,0,0.0,10.0,1.0,0.0,12.0,2.0,0.0,0.0
FORUA,48906,2019,10,0.0,30.0,0,1,0,1,0,0,1,0,0.0,10.0,1.0,0.0,12.0,2.0,0.0,0.0
FRUIZ,48035,2018,2,3.0,9.0,0,1,0,1,0,0,1,0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0
FRUIZ,48035,2018,7,6.0,40.0,0,1,0,1,0,0,0,1,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0
FRUIZ,48035,2018,8,3.0,27.5,0,2,0,1,1,0,1,1,0.0,4.0,0.0,0.0,32.0,0.0,0.0,0.0
FRUIZ,48035,2018,9,5.666666666666668,34.666666666666664,0,3,0,2,1,0,1,2,0.0,6.0,0.0,0.0,48.0,0.0,0.0,0.0
FRUIZ,48035,2018,10,1.0,6.0,0,0,1,1,0,0,0,1,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0
FRUIZ,48035,2019,4,1.0,30.0,0,1,0,1,0,0,0,1,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0
FRUIZ,48035,2019,5,11.0,26.66666666666667,0,3,0,3,0,0,3,0,0.0,6.0,0.0,0.0,48.0,0.0,0.0,0.0
FRUIZ,48035,2019,7,1.0,20.0,0,0,1,1,0,0,1,0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0
FRUIZ,48035,2019,8,6.0,20.0,0,1,0,0,1,0,1,0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0
FRUIZ,48035,2019,10,15.0,40.0,0,1,0,1,0,0,1,0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0
GALDAKAO,48036,2018,1,9.142857142857142,35.857142857142854,0,6,1,7,0,0,2,5,287.0,0.0,0.0,0.0,245.0,7.0,0.0,91.0
GALDAKAO,48036,2018,2,10.285714285714286,53.57142857142857,0,5,2,7,0,0,2,5,287.0,0.0,0.0,0.0,245.0,7.0,0.0,91.0
GALDAKAO,48036,2018,3,8.1,24.6,0,10,0,9,1,0,6,4,410.0,0.0,0.0,0.0,350.0,10.0,0.0,130.0
GALDAKAO,48036,2018,4,13.3,33.6,0,9,1,10,0,0,2,8,410.0,0.0,0.0,0.0,350.0,10.0,0.0,130.0
GALDAKAO,48036,2018,5,12.066666666666665,37.0,0,13,2,14,1,0,2,13,615.0,0.0,0.0,0.0,525.0,15.0,0.0,195.0
GALDAKAO,48036,2018,6,9.476190476190476,28.761904761904763,0,16,5,20,1,0,5,16,861.0,0.0,0.0,0.0,735.0,21.0,0.0,273.0
GALDAKAO,48036,2018,7,11.4,49.56,0,20,5,25,0,0,1,24,1025.0,0.0,0.0,0.0,875.0,25.0,0.0,325.0
GALDAKAO,48036,2018,8,7.838709677419355,28.096774193548388,0,24,7,28,3,0,5,26,1271.0,0.0,0.0,0.0,1085.0,31.0,0.0,403.0
GALDAKAO,48036,2018,9,10.351351351351347,39.13513513513513,0,33,4,35,2,0,11,26,1517.0,0.0,0.0,0.0,1295.0,37.0,0.0,481.0
GALDAKAO,48036,2018,10,7.3181818181818175,18.772727272727273,0,34,10,40,4,0,25,19,1804.0,0.0,0.0,0.0,1540.0,44.0,0.0,572.0
GALDAKAO,48036,2018,11,5.7714285714285705,17.2,0,29,6,33,2,0,26,9,1435.0,0.0,0.0,0.0,1225.0,35.0,0.0,455.0
GALDAKAO,48036,2018,12,8.11111111111111,24.66666666666667,0,8,1,6,3,0,8,1,369.0,0.0,0.0,0.0,315.0,9.0,0.0,117.0
GALDAKAO,48036,2019,1,8.5,17.5,0,2,0,1,1,0,0,2,82.0,0.0,0.0,0.0,70.0,2.0,0.0,26.0
GALDAKAO,48036,2019,2,8.125,26.625,0,5,3,5,3,0,2,6,328.0,0.0,0.0,0.0,280.0,8.0,0.0,104.0
GALDAKAO,48036,2019,3,12.333333333333336,13.666666666666664,0,3,0,2,1,0,0,3,123.0,0.0,0.0,0.0,105.0,3.0,0.0,39.0
GALDAKAO,48036,2019,4,5.0,17.75,0,8,0,4,4,0,0,8,328.0,0.0,0.0,0.0,280.0,8.0,0.0,104.0
GALDAKAO,48036,2019,5,3.5555555555555562,21.444444444444443,0,8,1,7,2,0,1,8,369.0,0.0,0.0,0.0,315.0,9.0,0.0,117.0
GALDAKAO,48036,2019,6,7.9,14.5,0,8,2,10,0,0,1,9,410.0,0.0,0.0,0.0,350.0,10.0,0.0,130.0
GALDAKAO,48036,2019,7,4.0,14.4,0,4,1,4,1,0,0,5,205.0,0.0,0.0,0.0,175.0,5.0,0.0,65.0
GALDAKAO,48036,2019,8,4.2222222222222205,20.0,0,8,1,8,1,0,2,7,369.0,0.0,0.0,0.0,315.0,9.0,0.0,117.0
GALDAKAO,48036,2019,9,6.333333333333332,23.11111111111111,0,16,2,15,3,0,8,10,738.0,0.0,0.0,0.0,630.0,18.0,0.0,234.0
GALDAKAO,48036,2019,10,8.555555555555555,34.22222222222222,0,7,2,8,1,0,6,3,369.0,0.0,0.0,0.0,315.0,9.0,0.0,117.0
GALDAKAO,48036,2019,11,15.6,35.5,0,9,1,10,0,0,7,3,410.0,0.0,0.0,0.0,350.0,10.0,0.0,130.0
GALDAKAO,48036,2019,12,14.0,25.0,0,2,0,2,0,0,2,0,82.0,0.0,0.0,0.0,70.0,2.0,0.0,26.0
GALDAMES,48037,2018,2,1.0,11.0,0,1,2,3,0,0,1,2,0.0,0.0,18.0,0.0,54.0,27.0,0.0,57.0
GALDAMES,48037,2018,4,16.5,31.0,0,2,0,2,0,0,2,0,0.0,0.0,12.0,0.0,36.0,18.0,0.0,38.0
GALDAMES,48037,2018,5,9.333333333333334,43.33333333333334,0,3,0,3,0,0,0,3,0.0,0.0,18.0,0.0,54.0,27.0,0.0,57.0
GALDAMES,48037,2018,7,8.6,42.0,0,5,0,5,0,0,1,4,0.0,0.0,30.0,0.0,90.0,45.0,0.0,95.0
GALDAMES,48037,2018,8,35.2,68.6,0,5,0,5,0,0,2,3,0.0,0.0,30.0,0.0,90.0,45.0,0.0,95.0
GALDAMES,48037,2018,9,9.571428571428571,62.14285714285714,0,6,1,6,1,0,3,4,0.0,0.0,42.0,0.0,126.0,63.0,0.0,133.0
GALDAMES,48037,2018,10,8.181818181818182,17.545454545454547,0,8,3,11,0,0,7,4,0.0,0.0,66.0,0.0,198.0,99.0,0.0,209.0
GALDAMES,48037,2018,11,2.333333333333333,15.0,0,3,0,3,0,0,3,0,0.0,0.0,18.0,0.0,54.0,27.0,0.0,57.0
GALDAMES,48037,2019,1,15.0,50.0,0,1,0,1,0,0,1,0,0.0,0.0,6.0,0.0,18.0,9.0,0.0,19.0
GALDAMES,48037,2019,3,5.0,8.0,0,1,0,0,1,0,1,0,0.0,0.0,6.0,0.0,18.0,9.0,0.0,19.0
GALDAMES,48037,2019,4,11.0,40.0,0,2,0,2,0,0,2,0,0.0,0.0,12.0,0.0,36.0,18.0,0.0,38.0
GALDAMES,48037,2019,5,5.0,15.0,0,2,0,2,0,0,1,1,0.0,0.0,12.0,0.0,36.0,18.0,0.0,38.0
GALDAMES,48037,2019,6,2.0,11.0,0,4,0,4,0,0,0,4,0.0,0.0,24.0,0.0,72.0,36.0,0.0,76.0
GALDAMES,48037,2019,7,12.666666666666664,31.66666666666667,0,3,0,3,0,0,2,1,0.0,0.0,18.0,0.0,54.0,27.0,0.0,57.0
GALDAMES,48037,2019,8,2.5,6.5,0,1,1,2,0,0,1,1,0.0,0.0,12.0,0.0,36.0,18.0,0.0,38.0
GALDAMES,48037,2019,9,5.0,30.0,0,3,0,2,1,0,3,0,0.0,0.0,18.0,0.0,54.0,27.0,0.0,57.0
GALDAMES,48037,2019,10,1.6,25.2,0,5,0,3,2,0,5,0,0.0,0.0,30.0,0.0,90.0,45.0,0.0,95.0
GALDAMES,48037,2019,11,3.5,16.25,0,4,0,4,0,0,2,2,0.0,0.0,24.0,0.0,72.0,36.0,0.0,76.0
GALDAMES,48037,2019,12,1.0,1.0,0,1,0,1,0,0,0,1,0.0,0.0,6.0,0.0,18.0,9.0,0.0,19.0
GAMIZ-FIKA,48038,2018,1,6.0,30.0,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,47.0,0.0,0.0,27.0
GAMIZ-FIKA,48038,2018,4,10.0,23.0,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,47.0,0.0,0.0,27.0
GAMIZ-FIKA,48038,2018,5,5.5,1.0,0,2,0,2,0,0,2,0,0.0,2.0,0.0,0.0,94.0,0.0,0.0,54.0
GAMIZ-FIKA,48038,2018,8,12.0,15.0,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,47.0,0.0,0.0,27.0
GAMIZ-FIKA,48038,2018,10,1.3333333333333333,17.0,0,2,1,3,0,0,2,1,0.0,3.0,0.0,0.0,141.0,0.0,0.0,81.0
GAMIZ-FIKA,48038,2018,11,2.5,12.0,0,3,1,4,0,0,4,0,0.0,4.0,0.0,0.0,188.0,0.0,0.0,108.0
GAMIZ-FIKA,48038,2018,12,6.0,50.0,0,1,0,1,0,0,1,0,0.0,1.0,0.0,0.0,47.0,0.0,0.0,27.0
GAMIZ-FIKA,48038,2019,3,9.0,15.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,47.0,0.0,0.0,27.0
GAMIZ-FIKA,48038,2019,9,35.75,36.25,0,4,0,4,0,0,3,1,0.0,4.0,0.0,0.0,188.0,0.0,0.0,108.0
GARAI,48039,2018,6,11.5,43.0,0,2,0,1,1,0,1,1,0.0,2.0,0.0,0.0,38.0,0.0,0.0,0.0
GARAI,48039,2018,7,2.0,20.0,0,1,1,2,0,0,1,1,0.0,2.0,0.0,0.0,38.0,0.0,0.0,0.0
GARAI,48039,2018,9,6.0,1.0,0,0,1,1,0,0,1,0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0
GARAI,48039,2019,2,4.0,15.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0
GARAI,48039,2019,3,7.0,30.0,0,1,0,0,1,0,0,1,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0
GARAI,48039,2019,8,7.0,30.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0
GARAI,48039,2019,12,3.0,3.0,0,1,0,1,0,0,0,1,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0
GATIKA,48040,2018,3,12.0,20.0,0,2,0,2,0,0,1,1,0.0,14.0,4.0,0.0,82.0,28.0,0.0,34.0
GATIKA,48040,2018,4,7.333333333333332,40.333333333333336,0,3,0,3,0,0,1,2,0.0,21.0,6.0,0.0,123.0,42.0,0.0,51.0
GATIKA,48040,2018,5,17.666666666666668,42.333333333333336,0,3,0,3,0,0,1,2,0.0,21.0,6.0,0.0,123.0,42.0,0.0,51.0
GATIKA,48040,2018,6,11.5,42.5,0,4,0,4,0,0,0,4,0.0,28.0,8.0,0.0,164.0,56.0,0.0,68.0
GATIKA,48040,2018,7,8.142857142857142,35.714285714285715,0,7,0,6,1,0,2,5,0.0,49.0,14.0,0.0,287.0,98.0,0.0,119.0
GATIKA,48040,2018,8,6.0,36.5,0,2,2,3,1,0,2,2,0.0,28.0,8.0,0.0,164.0,56.0,0.0,68.0
GATIKA,48040,2018,9,7.666666666666668,18.11111111111111,0,9,0,8,1,0,5,4,0.0,63.0,18.0,0.0,369.0,126.0,0.0,153.0
GATIKA,48040,2018,10,2.8,18.0,0,5,0,5,0,0,1,4,0.0,35.0,10.0,0.0,205.0,70.0,0.0,85.0
GATIKA,48040,2018,11,4.0,14.833333333333336,0,6,0,6,0,0,4,2,0.0,42.0,12.0,0.0,246.0,84.0,0.0,102.0
GATIKA,48040,2018,12,7.0,30.42857142857143,0,7,0,6,1,0,6,1,0.0,49.0,14.0,0.0,287.0,98.0,0.0,119.0
GATIKA,48040,2019,2,6.0,36.66666666666666,0,3,0,3,0,0,2,1,0.0,21.0,6.0,0.0,123.0,42.0,0.0,51.0
GATIKA,48040,2019,3,3.0,10.0,0,1,0,1,0,0,0,1,0.0,7.0,2.0,0.0,41.0,14.0,0.0,17.0
GATIKA,48040,2019,4,4.333333333333333,23.33333333333333,0,3,0,3,0,0,0,3,0.0,21.0,6.0,0.0,123.0,42.0,0.0,51.0
GATIKA,48040,2019,5,5.333333333333333,30.0,0,3,0,3,0,0,1,2,0.0,21.0,6.0,0.0,123.0,42.0,0.0,51.0
GATIKA,48040,2019,6,5.5,30.0,0,2,0,2,0,0,0,2,0.0,14.0,4.0,0.0,82.0,28.0,0.0,34.0
GATIKA,48040,2019,8,3.25,31.25,0,4,0,4,0,0,1,3,0.0,28.0,8.0,0.0,164.0,56.0,0.0,68.0
GATIKA,48040,2019,9,5.0,40.0,0,3,0,2,1,0,1,2,0.0,21.0,6.0,0.0,123.0,42.0,0.0,51.0
GATIKA,48040,2019,10,5.666666666666668,40.0,0,3,0,3,0,0,1,2,0.0,21.0,6.0,0.0,123.0,42.0,0.0,51.0
GATIKA,48040,2019,11,10.333333333333334,33.333333333333336,1,2,0,3,0,0,2,1,0.0,21.0,6.0,0.0,123.0,42.0,0.0,51.0
GATIKA,48040,2019,12,1.0,30.0,0,1,0,1,0,0,0,1,0.0,7.0,2.0,0.0,41.0,14.0,0.0,17.0
GAUTEGIZ ARTEAGA,48041,2018,1,14.5,35.833333333333336,0,5,1,2,4,0,0,6,0.0,30.0,0.0,0.0,168.0,18.0,6.0,54.0
GAUTEGIZ ARTEAGA,48041,2018,2,5.0,20.0,0,1,1,2,0,0,0,2,0.0,10.0,0.0,0.0,56.0,6.0,2.0,18.0
GAUTEGIZ ARTEAGA,48041,2018,3,3.0,5.0,0,1,0,1,0,0,1,0,0.0,5.0,0.0,0.0,28.0,3.0,1.0,9.0
GAUTEGIZ ARTEAGA,48041,2018,5,1.0,12.5,0,2,0,2,0,0,1,1,0.0,10.0,0.0,0.0,56.0,6.0,2.0,18.0
GAUTEGIZ ARTEAGA,48041,2018,6,7.0,40.0,0,2,0,2,0,0,1,1,0.0,10.0,0.0,0.0,56.0,6.0,2.0,18.0
GAUTEGIZ ARTEAGA,48041,2018,7,3.333333333333333,27.0,0,2,1,3,0,0,0,3,0.0,15.0,0.0,0.0,84.0,9.0,3.0,27.0
GAUTEGIZ ARTEAGA,48041,2018,8,5.666666666666668,30.0,0,3,0,3,0,0,1,2,0.0,15.0,0.0,0.0,84.0,9.0,3.0,27.0
GAUTEGIZ ARTEAGA,48041,2018,9,5.5,25.5,0,2,0,2,0,0,1,1,0.0,10.0,0.0,0.0,56.0,6.0,2.0,18.0
GAUTEGIZ ARTEAGA,48041,2018,10,1.0,11.0,0,2,0,2,0,0,2,0,0.0,10.0,0.0,0.0,56.0,6.0,2.0,18.0
GAUTEGIZ ARTEAGA,48041,2018,11,3.333333333333333,18.33333333333333,0,3,0,3,0,0,3,0,0.0,15.0,0.0,0.0,84.0,9.0,3.0,27.0
GAUTEGIZ ARTEAGA,48041,2018,12,1.0,1.0,0,1,0,1,0,0,1,0,0.0,5.0,0.0,0.0,28.0,3.0,1.0,9.0
GAUTEGIZ ARTEAGA,48041,2019,2,5.0,40.0,0,1,0,1,0,0,0,1,0.0,5.0,0.0,0.0,28.0,3.0,1.0,9.0
GAUTEGIZ ARTEAGA,48041,2019,7,1.0,25.0,0,1,0,1,0,0,1,0,0.0,5.0,0.0,0.0,28.0,3.0,1.0,9.0
GAUTEGIZ ARTEAGA,48041,2019,8,7.833333333333332,22.0,0,6,0,5,1,0,2,4,0.0,30.0,0.0,0.0,168.0,18.0,6.0,54.0
GAUTEGIZ ARTEAGA,48041,2019,10,7.5,20.0,0,2,0,2,0,0,2,0,0.0,10.0,0.0,0.0,56.0,6.0,2.0,18.0
GAUTEGIZ ARTEAGA,48041,2019,11,9.0,37.66666666666666,0,3,0,3,0,0,2,1,0.0,15.0,0.0,0.0,84.0,9.0,3.0,27.0
GERNIKA-LUMO,48046,2018,2,15.0,70.0,0,1,0,1,0,0,0,1,0.0,8.0,0.0,0.0,11.0,11.0,0.0,31.0
GERNIKA-LUMO,48046,2018,6,3.333333333333333,30.33333333333333,0,2,1,3,0,0,2,1,0.0,24.0,0.0,0.0,33.0,33.0,0.0,93.0
GERNIKA-LUMO,48046,2018,7,16.75,46.25,0,2,2,4,0,0,1,3,0.0,32.0,0.0,0.0,44.0,44.0,0.0,124.0
GERNIKA-LUMO,48046,2018,8,6.0,27.5,0,2,0,2,0,0,1,1,0.0,16.0,0.0,0.0,22.0,22.0,0.0,62.0
GERNIKA-LUMO,48046,2018,9,3.75,24.75,0,3,1,4,0,0,1,3,0.0,32.0,0.0,0.0,44.0,44.0,0.0,124.0
GERNIKA-LUMO,48046,2018,10,4.666666666666667,20.777777777777786,0,8,1,7,2,0,4,5,0.0,72.0,0.0,0.0,99.0,99.0,0.0,279.0
GERNIKA-LUMO,48046,2018,11,4.0,7.0,0,3,0,3,0,0,3,0,0.0,24.0,0.0,0.0,33.0,33.0,0.0,93.0
GERNIKA-LUMO,48046,2019,2,3.0,50.0,0,1,0,1,0,0,0,1,0.0,8.0,0.0,0.0,11.0,11.0,0.0,31.0
GERNIKA-LUMO,48046,2019,4,1.0,9.0,0,0,1,1,0,0,1,0,0.0,8.0,0.0,0.0,11.0,11.0,0.0,31.0
GERNIKA-LUMO,48046,2019,5,15.0,15.0,0,0,1,1,0,0,1,0,0.0,8.0,0.0,0.0,11.0,11.0,0.0,31.0
GERNIKA-LUMO,48046,2019,6,9.0,14.0,0,1,0,1,0,0,0,1,0.0,8.0,0.0,0.0,11.0,11.0,0.0,31.0
GERNIKA-LUMO,48046,2019,7,3.0,12.0,0,1,0,1,0,0,0,1,0.0,8.0,0.0,0.0,11.0,11.0,0.0,31.0
GERNIKA-LUMO,48046,2019,9,5.0,41.66666666666666,0,3,0,3,0,0,3,0,0.0,24.0,0.0,0.0,33.0,33.0,0.0,93.0
GERNIKA-LUMO,48046,2019,10,9.5,57.5,0,2,0,2,0,0,2,0,0.0,16.0,0.0,0.0,22.0,22.0,0.0,62.0
GERNIKA-LUMO,48046,2019,11,1.0,1.0,1,0,0,0,1,0,1,0,0.0,8.0,0.0,0.0,11.0,11.0,0.0,31.0
GETXO,48044,2018,1,9.444444444444443,40.888888888888886,0,9,0,7,2,0,0,9,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
GETXO,48044,2018,2,6.666666666666668,26.66666666666667,0,1,2,3,0,0,1,2,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
GETXO,48044,2018,3,11.333333333333336,38.333333333333336,0,5,1,6,0,0,1,5,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
GETXO,48044,2018,4,8.666666666666666,22.0,0,3,0,2,1,0,3,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
GETXO,48044,2018,5,12.705882352941178,36.0,0,16,1,16,1,0,2,15,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0
GETXO,48044,2018,6,7.538461538461537,35.0,0,11,2,11,2,0,4,9,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0
